Start_Lat,Start_Lng,Severity
34.140846,-118.277763,3
33.990997,-117.931801,2
33.82642,-118.210327,3
28.755095,-81.938278,2
33.394333,-82.005264,2
28.05183,-82.014915,3
32.657104,-117.083733,2
38.657719,-121.363869,3
37.447876,-121.921539,3
33.997040000000005,-117.931015,2
32.74593,-117.156555,2
43.177227,-83.793976,2
33.994246999999994,-117.90509,2
33.767928999999995,-84.53196,3
37.689362,-122.105118,3
34.433743,-118.385757,2
34.154522,-118.396576,2
34.272354,-118.427994,2
38.559532,-121.373085,2
37.4664,-121.905403,3
38.567772,-121.511696,3
33.522533,-117.162781,3
34.077663,-117.998184,3
26.121794,-80.168564,3
34.067703,-117.593521,3
34.102528,-84.530563,3
26.089537,-80.21257,3
41.248623,-96.138603,2
28.55471,-81.608932,2
28.556292,-81.50856800000003,2
38.553616,-121.474228,2
33.994232000000004,-117.888687,2
25.810778,-80.293251,2
33.201588,-84.05954,3
41.861088,-87.953728,2
34.067459,-117.583717,3
33.92284,-84.485298,3
27.471546000000004,-82.54911,2
38.46172,-90.374016,3
41.352737,-73.662933,2
33.968163,-118.16787,3
34.117496,-117.846329,3
42.863033,-83.739975,2
41.860516,-87.992729,2
41.801762,-88.16729699999998,2
28.68775,-81.406448,2
27.945595,-82.537514,3
38.728825,-121.364624,2
43.177608,-83.76861600000002,2
33.930313,-118.36826299999998,3
32.977493,-117.08699,3
34.264584,-119.235657,2
38.581558,-90.448074,3
37.849026,-122.235687,2
33.935642,-84.540817,2
42.476177,-83.123749,3
41.439964,-93.558739,2
33.072703999999995,-117.070045,3
37.504669,-121.964287,3
34.134888000000004,-117.646675,2
33.668037,-84.340233,3
34.072418,-118.072922,3
28.359657,-81.520439,3
38.543846,-121.473763,2
26.272799,-81.742867,3
42.483002,-83.43937700000002,3
42.901463,-83.630371,2
42.927612,-85.66967,2
33.466846000000004,-82.082458,2
41.8354,-88.010834,2
42.949032,-83.737686,2
26.514540000000004,-80.072075,3
42.984756,-83.73317,3
26.08234,-80.172348,3
34.19957,-118.338249,3
41.223785,-96.004433,3
42.97253,-85.692596,3
37.535507,-122.075211,2
37.952148,-121.280418,2
33.744938,-116.262428,3
28.571966,-81.557045,2
34.092921999999994,-117.479874,2
34.037842,-84.562691,3
33.928501000000004,-118.280426,3
38.354504,-121.978577,2
41.279766,-95.972313,2
34.070206,-117.864616,3
34.071938,-118.266922,2
37.412483,-122.240135,2
25.964096,-80.16555799999998,3
27.908981,-82.01445799999998,2
42.519016,-83.61623399999998,3
42.035637,-88.26039899999998,2
38.771137,-90.279716,3
33.456303000000005,-117.103371,2
43.018425,-83.654655,2
28.43379,-82.627319,2
37.892868,-122.125,2
38.574299,-90.384567,3
37.720112,-121.65863799999998,3
28.5478,-81.34783900000002,2
28.458109000000004,-81.384834,2
33.84338,-84.48767099999998,3
38.28595,-122.639397,2
42.465778,-71.100861,2
28.260971,-81.613251,2
34.067913,-117.402359,3
33.893597,-117.376846,2
33.949123,-118.279594,3
28.205954,-81.440071,2
38.558887,-121.471024,3
37.317268,-121.939301,3
33.152641,-117.33656299999998,3
33.86116,-117.717232,2
33.992218,-116.963623,2
27.791695,-82.35548399999998,3
33.941006,-118.096596,3
34.071095,-117.759422,3
34.408524,-118.93911,2
34.152473,-118.1213,3
41.589401,-93.612625,2
37.563477,-122.038589,3
33.999981,-117.848183,2
42.242264,-83.327866,3
41.263317,-96.052528,2
41.860516,-87.992729,2
43.119022,-83.7341,2
34.182926,-118.159668,2
34.155666,-118.445297,2
34.018459,-118.27935,3
33.77367,-84.384743,3
34.06543,-117.997925,3
42.667244,-73.73311600000002,3
34.030045,-117.706848,2
33.872753,-117.68953700000002,2
33.872710999999995,-118.284805,3
28.477879,-82.487831,2
34.018902000000004,-118.173264,2
28.317238,-81.469429,2
33.92889,-118.291588,3
33.768005,-84.389877,3
37.963596,-121.227768,2
37.564537,-122.03759,3
38.222691,-122.129395,3
41.219727,-96.043106,2
32.887074,-117.227882,3
37.84407,-122.297653,3
34.077663,-117.998184,3
39.16753,-121.056351,2
33.73793,-84.251968,2
38.832352,-121.010162,2
34.067875,-118.029144,3
33.960148,-118.244179,2
41.870544,-88.156944,2
40.858444,-73.083336,2
32.778538,-117.112068,3
34.221645,-118.396515,2
27.832863,-82.687752,2
33.091198,-117.166428,2
42.942295,-83.821075,2
37.570301,-121.891792,3
41.237904,-96.028717,2
26.609005,-80.068565,3
34.170231,-118.304405,3
33.488415,-81.90155,2
37.748791,-122.404007,2
28.33045,-82.541634,2
38.779694,-121.270119,2
42.275192,-88.018845,2
34.256168,-82.490578,2
26.085228,-80.20238499999998,3
33.916378,-118.374741,2
33.888973,-118.189003,3
40.730511,-74.085197,2
33.924839,-118.210266,3
34.140312,-118.0168,3
33.987732,-118.398964,3
33.866833,-117.712379,2
38.698124,-90.450813,3
43.047085,-83.654282,2
41.234203,-96.043213,2
34.138187,-118.719276,2
37.862591,-122.209557,2
38.376102,-121.361916,2
42.904858,-85.779938,3
38.927837,-121.055748,2
42.998981,-85.64489,2
38.683201,-121.335747,3
33.736717,-116.95694,2
33.778178999999994,-117.867241,2
33.846603,-117.876175,2
37.437099,-120.783173,2
33.823532,-118.206848,3
33.930561,-117.995934,2
33.89185,-84.25936899999998,3
34.103886,-118.711357,2
34.05605300000001,-118.256119,2
34.2146,-118.233414,3
33.630569,-117.929153,1
28.547459000000003,-81.381943,2
33.701347,-84.116447,3
33.5382,-81.575546,2
34.043091,-117.550446,3
33.752979,-117.831795,2
27.791718,-82.356926,3
27.388367,-82.537003,2
28.584143,-81.392075,2
27.099453000000004,-82.384438,2
28.340525,-81.38787099999998,2
33.961693,-84.519745,3
33.936508,-84.159424,3
25.635992,-80.337784,2
34.037997999999995,-118.276451,3
34.010056,-117.823219,2
34.311539,-117.474739,3
28.42190900000001,-82.302864,2
37.868114,-122.19593,2
34.068054,-118.028618,3
41.2239,-96.023987,3
27.30335,-82.277298,2
34.030212,-117.678139,2
42.364033,-87.978218,2
33.958836,-117.30957,2
37.710567,-121.452896,2
41.190777,-96.042976,2
34.074768,-118.273384,2
27.150887,-81.80761,2
33.99345,-118.069351,3
33.961544,-118.36953,3
38.798367,-121.210777,3
42.464142,-73.39666,2
34.101688,-118.316711,2
37.702656,-121.720444,2
41.922871,-87.94626600000002,2
40.6577,-74.64444,3
33.825171999999995,-84.359627,2
34.040516,-118.188187,2
26.092329,-80.221817,3
42.970928,-85.693794,2
34.067589,-117.566681,3
40.726391,-73.76615100000002,2
28.392399,-81.36756899999997,2
34.152,-118.132477,3
34.156403000000005,-118.262573,2
33.422581,-82.020035,2
38.211773,-122.144753,3
29.337116,-81.129372,3
27.208401,-81.32867399999998,2
28.493181,-81.433258,3
41.821323,-88.168442,2
38.684494,-121.952446,3
32.591705,-117.036453,3
33.469082,-117.673447,3
34.495689,-117.734062,2
38.149895,-122.451241,2
33.882679,-117.643646,2
34.136375,-117.536865,2
34.071938,-118.266922,2
41.924763,-87.70461999999998,2
38.550842,-121.422745,2
34.071915000000004,-117.791679,3
33.739838,-84.328239,3
38.492695,-121.441185,2
38.57513,-121.546982,2
26.170547,-80.8563,3
37.57436,-121.88523899999998,3
38.598305,-121.415367,2
37.428783,-122.195862,2
34.066719,-117.802933,3
28.410324,-81.42427099999998,2
34.120762,-117.873611,3
33.745556,-84.349213,3
34.455971000000005,-118.616142,3
34.017426,-118.173958,2
33.036228,-117.281273,3
32.860191,-116.925674,2
25.750187,-80.208786,3
33.773445,-84.367088,2
41.905346,-87.98831899999998,2
41.760918,-87.944824,2
41.159294,-95.945229,2
33.993198,-117.357285,3
33.859955,-118.309158,3
33.872902,-118.101089,3
27.941801,-82.32959,3
37.343647,-121.855736,2
39.525642,-121.467148,2
32.988792,-117.255363,3
38.574951,-121.415451,2
38.429642,-122.745682,2
34.242104,-118.41156,2
33.821548,-84.359383,3
40.73431400000001,-73.922318,3
42.891304,-83.638901,2
43.257359,-86.206551,2
34.024544,-118.23925,3
33.917049,-118.07988,3
41.906559,-88.017609,2
33.17672,-117.351898,2
38.475365,-121.504089,3
42.269611,-88.004021,2
26.062872,-80.163872,3
33.825493,-118.215782,3
41.804794,-87.92729200000002,2
37.701382,-121.882423,2
34.023144,-117.811676,2
28.330816,-82.64971899999998,2
34.120258,-117.736389,3
37.05471,-121.975853,2
40.65712,-73.805801,2
33.938694,-117.87718999999998,2
41.285072,-96.068497,2
38.141281,-122.237587,2
38.661053,-121.359779,3
33.598625,-117.174545,3
32.623371,-116.998894,2
28.406677,-81.392342,2
38.018745,-121.94288600000002,2
42.6824,-73.784927,3
37.643707,-122.093231,3
32.760445000000004,-117.186852,2
37.737331,-122.19333600000002,3
27.388367,-82.537003,2
37.432682,-122.106148,2
33.681293,-84.407715,2
42.695904,-73.84127,2
38.62479,-121.517189,3
33.949665,-118.091896,3
42.027802,-88.031166,3
33.968838,-117.328735,3
38.288719,-121.458649,3
42.066444,-88.22333499999998,3
32.744717,-117.109901,2
38.236183,-122.61927,2
27.29878,-82.471626,2
27.338223,-82.446991,3
38.120224,-122.23027,3
27.639347,-80.528702,2
37.76475900000001,-121.38813,3
41.899708,-87.93923199999998,2
33.744736,-117.987915,2
28.258677,-82.70734399999998,2
33.744976,-84.390343,3
34.217533,-119.050514,2
34.165417,-118.474899,2
42.034546,-88.320305,2
28.618727000000003,-81.258888,2
27.702253,-82.67939799999998,3
34.228416,-117.288155,2
34.030472,-117.59333,2
38.454693,-120.86779,1
41.839691,-85.678619,2
41.24868,-96.091042,2
33.642651,-117.733383,3
37.926449,-122.051041,2
34.16098,-118.469437,3
26.655329,-80.069389,3
43.03093300000001,-85.806618,3
34.048019000000004,-117.549843,3
33.741333000000004,-84.414047,3
42.438934,-83.432281,3
38.559837,-122.628128,2
25.941519,-80.189461,3
34.002293,-117.409698,2
27.276222,-80.360062,2
40.80125,-72.867561,2
37.739334,-121.59082,3
42.973518,-85.639778,3
34.138465999999994,-117.242714,2
33.961544,-118.36953,3
37.003895,-121.680779,2
38.010975,-122.0886,3
41.863216,-88.106606,2
27.389654,-82.441887,2
34.077419,-117.567688,2
42.669529,-73.74906899999998,3
34.07275,-117.784012,3
37.560558,-122.041054,2
41.118748,-74.15974399999998,3
34.063793,-117.286659,3
27.996222,-82.38059200000002,2
34.067173,-117.427895,3
34.157654,-84.173172,2
34.067421,-117.427971,2
33.805988,-117.509293,2
28.18796,-82.547966,2
34.105,-118.249847,2
42.97271,-85.410912,2
33.876469,-118.073517,2
38.40609,-122.947731,2
33.913028999999995,-118.12538899999998,3
37.551659,-121.917984,3
41.18552800000001,-88.31781,2
28.330875,-82.552109,2
42.922684,-83.681007,3
38.670921,-121.364357,2
33.887863,-117.412437,2
33.925228000000004,-118.328773,3
34.018749,-118.170242,2
41.848385,-88.052902,2
27.098595,-82.155502,3
34.231339,-118.403046,3
37.425343,-121.918015,2
28.465561,-81.367599,2
28.29012100000001,-81.465553,2
41.774433,-87.946579,2
38.633606,-121.501038,3
38.618752,-90.288139,3
37.346958,-121.858887,2
42.959267,-85.637703,2
27.809841,-82.754143,2
34.136326000000004,-117.573196,2
40.612621,-74.036171,2
34.150475,-118.280495,3
32.739574,-117.178673,3
38.703709,-121.345932,2
43.11685900000001,-83.61766800000002,2
28.468693,-81.267761,2
34.134811,-117.615814,2
28.472383,-81.413826,2
37.52438400000001,-121.945686,3
38.14579000000001,-121.371162,2
41.22467,-95.975945,3
26.260412,-80.133423,3
28.450008,-81.477859,2
33.769352000000005,-117.91539,2
41.390369,-73.59796899999998,3
34.300983,-117.458923,3
33.876095,-118.125191,2
41.76252,-87.940186,2
38.220589,-122.131966,3
37.602394,-121.84668,2
27.049623,-82.358391,2
38.01071500000001,-122.017548,2
33.771988,-117.282227,2
28.330875,-82.552109,3
34.024033,-117.770927,2
34.030006,-117.712372,2
38.342754,-122.351227,2
34.113335,-118.24427,3
38.671066,-121.596024,3
33.937305,-118.291748,2
41.237885,-96.023964,2
27.388235,-82.46390500000003,2
34.071327000000004,-118.134369,3
33.934586,-84.170662,2
34.018448,-118.280075,3
32.779022,-117.102936,3
41.097534,-74.040215,3
41.90427,-88.032455,2
41.849949,-87.95785500000002,2
37.820862,-122.257011,3
25.883753,-80.208977,3
38.790798,-121.292107,2
42.47715,-83.202026,3
42.988556,-83.741158,2
42.559368,-83.12960799999998,4
42.490295,-83.285278,3
34.293327000000005,-81.54592099999998,3
33.904366,-117.460419,2
32.724940999999994,-117.103081,2
42.19722700000001,-87.989494,2
42.989723,-83.738518,3
28.100554,-82.694115,2
32.740887,-117.116142,3
39.084045,-122.791191,2
37.76707800000001,-121.331657,3
42.492203,-83.006561,3
37.870644,-122.305115,3
42.351097,-83.04805,3
33.506161,-81.86529499999997,2
33.941364,-118.096634,3
33.752514,-84.231735,3
33.928509000000005,-118.29158,3
34.027747999999995,-118.452553,3
33.987732,-118.398964,3
41.224831,-96.023338,3
42.021923,-88.283546,2
38.554726,-121.344772,2
34.010056,-117.823219,2
26.107355,-80.355598,3
42.985947,-85.708221,2
42.277233,-83.156525,3
33.804443,-118.207527,3
33.982407,-117.453087,2
41.20536,-96.14254,2
28.036406,-82.656502,2
26.350828000000003,-80.117874,3
38.595318,-121.355286,2
42.996601,-85.637886,2
33.945427,-118.29171,2
34.09573,-117.881386,2
33.857674,-118.031479,2
33.853935,-117.96303600000002,2
36.678646,-121.707954,2
33.912116999999995,-118.073502,3
33.929386,-118.000847,2
32.748341,-116.980286,2
33.897343,-117.49157,2
26.203491,-80.143852,3
34.034649,-118.267052,3
27.099121000000004,-82.203346,3
42.378342,-71.24157,2
37.808498,-122.366852,3
28.60838900000001,-81.29061899999998,2
41.845898,-87.983032,2
33.917973,-84.338135,3
27.441093,-82.45920600000002,3
26.033426,-80.16439799999998,3
42.350826,-87.855804,2
33.924347,-117.28878,3
34.024871999999995,-118.167297,2
34.000702000000004,-117.844833,2
34.138465999999994,-117.242714,2
33.512535,-81.807693,2
33.965145,-118.084358,3
41.150974,-95.917549,2
32.863064,-116.92157,2
37.903435,-122.518761,2
33.858414,-118.096313,3
34.033283000000004,-118.181114,2
33.892685,-117.880806,2
32.653107,-117.069534,3
34.175018,-117.67627,2
37.317062,-121.94059,3
37.548061,-122.291321,2
33.879681,-117.555222,2
42.464378,-85.652824,2
42.9007,-85.696945,2
33.633163,-84.30413100000001,3
33.924644,-118.209816,3
33.712978,-117.847198,2
34.11965900000001,-117.806999,2
42.382412,-83.095177,2
34.15955,-118.637421,2
28.535538,-82.50415799999998,2
34.122634999999995,-118.478424,3
28.236712,-82.35431700000002,2
34.150677,-118.121384,2
42.958916,-83.73224599999998,2
26.431198,-81.81066899999998,2
38.79425,-121.879547,3
36.996006,-121.717102,2
33.535439000000004,-81.821182,2
38.636566,-121.309509,2
33.127373,-117.325333,3
34.083225,-118.29789,2
28.449932,-81.470863,2
32.68103,-117.086433,3
34.119877,-117.812912,2
34.226845000000004,-118.244293,2
41.890072,-87.969193,2
33.794521,-117.500023,3
34.0369,-118.636047,2
42.912556,-85.548988,2
38.290955,-121.33445,2
36.69751,-121.664139,2
25.434811,-80.474411,2
33.072723,-117.070053,3
25.898077,-80.333252,3
37.951813,-121.279205,2
42.779118,-71.308128,2
33.961544,-118.36953,3
32.763294,-117.109085,2
34.170231,-118.304405,3
33.918803999999994,-117.434845,2
38.23632,-121.282265,2
33.858414,-118.096313,3
33.99855,-118.176147,3
37.395771,-122.012772,2
37.779469,-121.142868,2
33.928940000000004,-118.280708,3
27.777271,-82.691704,2
37.45882,-122.137894,2
26.883242,-80.128235,3
27.119278,-82.442421,2
28.567940000000004,-81.21684300000003,2
38.524895,-121.467789,3
28.517738,-81.065483,2
41.054581,-73.810097,3
37.963089,-121.221344,2
34.201153000000005,-118.473412,3
33.739594,-117.833923,2
33.452538,-82.051971,2
34.025005,-117.729713,2
34.118568,-117.865456,3
34.126408000000005,-117.91603899999998,3
38.714314,-121.407997,2
34.095802,-117.846375,2
38.596142,-121.415352,2
26.587324,-80.068924,3
26.093142,-80.22694399999997,3
42.934643,-83.58375500000002,2
34.071651,-118.108231,3
33.869862,-117.747971,2
33.952884999999995,-118.269516,2
33.689865000000005,-117.768539,3
41.890335,-87.952415,2
28.397532,-81.695107,2
38.418339,-121.224854,2
33.967167,-118.083267,3
34.184715000000004,-82.401573,2
28.832369,-81.321861,3
42.990231,-83.713303,2
42.024292,-88.246796,2
41.285061,-96.041214,2
38.507751,-121.458412,2
33.916428,-118.285736,3
33.964283,-118.120224,3
37.41095,-122.075134,2
33.701347,-84.116447,3
42.934662,-85.63922099999998,2
34.167961,-118.583611,2
37.595181,-122.058281,3
34.064029999999995,-117.811996,3
32.953854,-117.189331,2
33.441441,-117.137779,3
42.563957,-73.678886,3
38.550159,-121.473862,2
27.963139,-82.40181,2
34.157112,-118.448685,2
43.084896,-83.696655,2
40.924362,-90.441193,2
25.941153,-80.188889,3
42.972958,-85.677216,2
33.927361,-117.419693,2
41.228706,-93.781975,3
33.616844,-84.438622,3
32.731663,-117.154778,2
37.942604,-122.477715,3
28.089603000000004,-82.477432,2
33.797733,-84.393372,3
28.45963900000001,-82.627296,2
33.543434000000005,-84.27037800000002,3
28.618668,-81.26604499999998,2
34.497375,-118.616379,2
38.229649,-122.115791,3
25.789072,-80.204353,4
39.781204,-84.20558199999998,2
41.882549,-87.993622,2
37.256195,-121.956932,2
37.781834,-121.311996,2
33.893299,-118.045746,3
32.787556,-116.917786,2
25.789072,-80.204353,2
42.796371,-73.893387,2
27.49221,-82.479698,2
34.020691,-117.102158,3
33.569309000000004,-81.815735,2
39.84182,-84.18960600000003,3
25.740137,-80.237465,2
34.065979,-118.2164,3
34.030045,-117.706848,2
34.212063,-118.348564,3
34.086269,-118.302452,2
28.236712,-82.35431700000002,3
34.030937,-117.328354,3
42.33383900000001,-83.096809,2
37.355114,-122.062096,2
38.66843400000001,-121.076378,2
27.968163,-82.791779,2
38.510418,-121.45533799999998,2
26.550486,-80.070038,3
34.159264,-118.501129,2
27.23904000000001,-81.006615,2
34.036751,-118.317757,3
34.025501,-117.769592,2
38.337143,-122.016502,3
27.893913,-82.700478,2
41.317574,-95.961487,2
33.92981,-118.368561,3
27.529881,-82.507935,2
34.426994,-118.424675,2
37.481812,-122.177132,2
34.068832,-84.271721,2
42.487762,-83.04538000000002,3
33.773952,-118.040237,3
33.925598,-118.317764,3
33.80788,-84.27359799999998,2
34.024544,-117.740715,2
28.158293,-81.462967,2
32.970097,-117.249359,3
34.346077,-82.061165,2
34.16098,-118.469437,2
37.377357,-121.945442,2
28.035927,-82.04003900000002,3
33.862549,-117.25978899999998,3
37.808498,-122.366852,3
34.449791,-118.423599,2
37.4664,-121.905403,3
43.061344,-83.673927,2
33.681126,-84.398689,3
40.608059,-74.132088,3
43.02450200000001,-83.73176600000002,2
32.814793,-116.914574,3
37.834679,-120.998009,2
34.047024,-118.446587,3
34.509388,-118.112122,2
26.203491,-80.143852,3
34.493015,-82.570854,2
38.18811,-120.826477,2
42.965874,-85.70658900000002,2
41.172909,-96.023689,2
34.238937,-81.46032,2
38.581547,-121.302696,2
37.409042,-122.07045,2
28.494469,-81.396835,2
34.028996,-118.012863,2
34.140312,-118.0168,2
27.993647,-82.69654799999998,2
42.90530800000001,-85.568253,2
37.769669,-122.41613,2
34.061337,-118.176102,2
42.264744,-89.135551,2
28.031244,-82.726196,2
38.64341,-121.434265,3
34.2314,-118.248642,2
32.735165,-117.174553,3
41.259708,-95.982727,2
41.809891,-88.074875,3
28.585432,-81.416664,2
42.03722,-88.285309,2
34.145573,-117.301704,2
43.118816,-83.77379599999998,2
28.505915,-82.516052,2
34.120521999999994,-117.872604,3
42.38612,-83.020172,3
39.165997,-121.056816,2
37.166683,-122.361107,2
41.887749,-88.128555,2
42.26300000000001,-84.708458,3
32.772040999999994,-117.161064,2
27.098595,-82.155502,3
36.83821500000001,-121.770981,2
34.010056,-117.823219,2
41.22467,-95.975945,3
34.147743,-118.031677,3
34.149998,-118.100037,2
33.847771,-117.871689,2
37.839962,-122.296799,3
37.669121,-122.109207,3
33.20179,-117.128174,3
34.0229,-117.812271,2
33.651348,-117.757835,3
41.789364,-87.916985,2
37.851974,-122.03363,2
38.71928,-121.373665,2
41.238243,-95.947029,2
34.419933,-119.670609,2
38.639843,-90.449455,3
33.93438,-118.09964,3
34.171249,-118.518524,2
28.690607,-81.38861800000002,3
42.983154,-85.639893,2
38.272682,-122.438499,2
33.660007,-117.781601,3
37.948418,-121.300972,3
33.762383,-84.382111,3
34.419426,-119.686295,2
27.806149,-82.749199,2
26.70164500000001,-81.75999499999998,2
41.2239,-96.023987,3
42.487762,-83.04538000000002,3
38.639355,-121.271568,2
28.428221,-81.404625,2
37.798561,-122.274803,3
37.323948,-121.892509,3
38.430462,-121.488106,3
32.774456,-117.207924,3
34.071327000000004,-118.134369,3
34.024887,-117.731453,2
28.465439,-81.384247,2
34.121349,-117.51376299999998,3
41.20956,-96.138802,2
41.855797,-87.644615,3
33.687443,-117.872017,3
33.706585,-117.779099,3
34.140846,-118.277763,3
42.272243,-88.198441,2
33.870899,-117.740662,2
34.065693,-117.500366,3
38.760628,-120.580872,2
34.03112,-118.259987,3
34.034954,-118.33371,3
37.423897,-122.096291,2
25.847122,-80.207489,3
33.924896000000004,-118.104195,3
39.78508400000001,-84.210564,2
33.96785,-117.915268,2
28.230297,-80.712738,2
42.494919,-73.508904,2
42.887173,-83.6092,2
26.690718,-80.06658900000002,3
34.064995,-118.000229,3
33.937042,-118.031967,2
43.018692,-83.626701,2
33.824371,-118.287247,3
41.926895,-73.912605,2
34.047024,-118.446587,3
42.225559,-83.6856,3
25.899435,-80.34668,3
33.069084000000004,-117.069176,3
41.15864600000001,-95.935394,2
43.033627,-83.59568,2
41.865471,-88.03862,2
37.89632,-122.070518,3
28.984632,-81.248489,3
37.752056,-121.467842,3
37.476261,-122.139534,2
32.947987,-117.105881,3
33.663273,-117.795227,3
37.56815,-122.311188,2
28.690254,-81.22802,2
40.850067,-73.944817,3
41.581017,-73.92935200000002,2
42.88303,-83.59818299999998,2
34.023144,-117.811676,2
42.969986,-85.63975500000002,2
38.240238,-122.067291,2
33.820915,-84.360748,3
33.930969,-118.309067,2
33.781532,-84.390869,3
34.029205,-118.012451,2
41.876465,-87.645416,3
40.849899,-74.350098,2
34.056049,-118.183029,3
28.006342,-82.302307,3
38.633633,-121.500381,3
33.924644,-118.209816,3
38.223103,-122.257843,2
27.4625,-82.587479,2
34.030212,-117.678139,2
34.331135,-81.6092,3
37.808498,-122.366852,3
37.583893,-122.406502,3
37.663986,-122.398918,2
41.990356,-87.711052,2
34.080196,-118.29166399999998,2
28.493603000000004,-81.50853000000002,2
33.546177,-84.577347,3
25.781733,-80.32064799999998,2
37.711319,-122.167976,3
34.081879,-117.714104,3
33.354607,-117.528473,3
34.031116,-118.020706,2
33.762352,-116.30923500000002,3
34.117496,-117.846329,3
33.946014,-117.057396,2
37.741043,-121.582703,3
42.026653,-88.26602199999998,2
37.354248,-121.86586,2
42.41656500000001,-71.110596,2
42.974064,-85.68956800000002,2
34.010075,-84.567451,3
37.729004,-121.531387,2
38.648041,-121.360268,2
33.365241999999995,-117.075546,2
41.161915,-95.947678,2
34.068802000000005,-117.605797,3
37.789337,-122.254265,3
33.774441,-118.075584,3
38.481689,-121.39753,2
41.212494,-96.043045,2
34.067535,-117.558311,3
43.055485,-83.59648100000003,2
33.983433000000005,-118.457245,2
33.935226,-118.092484,3
33.791374,-84.392494,3
34.095509,-118.243713,3
28.513329,-82.532036,2
38.59436,-121.4785,2
38.548183,-121.353973,2
28.410324,-81.42427099999998,2
37.847813,-122.244209,2
33.351273,-116.738068,2
34.065025,-117.312248,3
37.363445,-121.897217,2
26.586004,-81.604973,2
34.067654,-117.418045,3
42.200199,-87.88868000000002,3
42.967255,-85.670074,2
42.959515,-85.664162,2
33.915359,-118.104645,3
25.941519,-80.189461,3
33.997822,-117.888321,2
42.028763,-88.292877,2
28.489738,-81.436699,2
42.956993,-85.665283,2
41.189854,-96.10701,2
42.322624,-83.690269,2
38.615517,-90.512184,2
33.876529999999995,-118.190804,2
41.121746,-95.96656,2
39.772823,-84.135612,2
33.93105300000001,-118.364746,3
41.974949,-88.20697,2
33.974728000000006,-118.234627,2
42.677895,-84.45830500000002,3
37.756397,-122.148796,3
34.471153,-84.918953,3
38.707462,-121.309219,3
37.32745,-121.966286,3
33.542365999999994,-81.941299,2
33.570694,-117.542816,2
34.030006,-117.712372,2
40.642075,-73.930374,2
41.241489,-96.009575,2
28.187473,-82.44720500000003,2
41.326534,-73.65790600000003,3
38.350807,-121.985435,3
37.753132,-122.402832,2
38.657333,-121.363838,3
34.090157,-84.361633,2
34.182503000000004,-118.892075,2
33.994766,-118.176674,3
34.068657,-118.042221,3
34.030632000000004,-117.594391,3
32.744675,-116.964455,2
34.135807,-117.393295,2
39.713467,-84.216095,2
41.926865,-91.670113,3
37.712086,-122.453529,3
27.958771,-82.422371,2
34.154522,-118.396576,2
37.94233300000001,-121.298645,3
37.66951,-122.046661,2
41.190777,-96.042976,2
38.49625,-121.371979,2
26.350828000000003,-80.117874,3
41.852093,-88.05279499999996,2
34.029205,-118.012451,2
33.994232000000004,-117.888687,2
33.421467,-82.064201,2
33.803047,-84.407753,3
33.876713,-118.185974,2
34.26807,-118.435699,2
37.926914,-121.36691299999998,2
33.74564,-84.348061,3
34.344608,-118.504822,2
25.93162,-80.204338,3
27.338223,-82.446991,3
38.585827,-121.410736,2
32.778999,-117.101219,3
38.453529,-122.622757,2
42.914368,-83.74799300000002,2
42.945946,-83.69216899999998,2
42.962696,-85.590096,2
28.630995,-81.387535,2
37.509953,-122.251465,2
37.824455,-122.313889,3
34.31517,-118.915184,2
42.355667,-83.11039,3
42.972301,-85.639801,2
38.236183,-122.61927,2
38.496033,-121.426735,2
42.323071,-83.443558,3
33.934032,-118.300308,2
37.944721,-122.514725,2
28.534723,-81.40136,2
37.565029,-121.901848,3
28.568869,-81.205299,2
25.595812,-80.366364,2
37.794292,-122.206039,3
28.193659000000004,-82.739929,2
34.051628,-118.475616,2
27.835604,-82.67965699999998,2
34.066727,-117.215828,3
34.082169,-118.224617,3
42.51553300000001,-94.223717,2
42.951424,-83.722992,3
27.806408,-82.709198,2
42.3853,-83.276123,3
42.984451,-85.625099,2
38.625092,-121.517212,3
33.8396,-118.263474,3
33.965115000000004,-118.182419,2
37.722115,-121.538467,3
42.932343,-85.64850600000003,2
28.541702,-81.382423,3
26.048288,-80.162407,3
32.721573,-116.875244,2
40.67942,-74.00359300000002,3
42.504543,-83.114975,3
38.595692,-121.549492,3
34.231983,-118.403725,2
27.893913,-82.700478,2
28.17885200000001,-82.625214,2
37.334236,-122.068367,3
42.32856,-83.057594,2
37.743958,-122.405594,2
41.830223,-88.168304,2
38.558872,-121.379448,2
28.606474,-81.299667,2
38.751762,-121.358475,2
33.824432,-118.290276,2
33.950084999999994,-84.134796,3
33.994232000000004,-117.888687,2
34.069817,-118.261299,2
37.686584,-121.057472,2
41.804222,-87.590538,2
38.251549,-122.578278,2
32.760563,-117.196274,3
33.880604,-117.613068,2
37.824417,-122.268524,2
42.972958,-85.677216,2
38.704079,-121.312958,3
34.067875,-118.029144,3
34.466686,-118.329811,2
42.964512,-85.66926600000002,2
32.823406,-116.827629,2
33.833511,-117.368027,2
38.05258900000001,-122.227448,3
41.801762,-88.16729699999998,2
28.216909,-82.73748,2
34.413101,-119.52356,2
33.873608000000004,-118.214432,2
34.066177,-117.488838,3
37.823383,-122.263908,3
34.140965,-118.709625,2
33.874226,-118.34304,3
27.91643,-82.74587199999998,2
33.7593,-84.50544000000002,2
40.845249,-73.914116,3
33.876289,-118.102577,2
33.739838,-84.328239,3
